,House ID,bathrooms,bedrooms,blessings,builder,capital_distance,dateb,datep,dining_rooms,dock_distance,farm,garden,holy_tree,king_visited,knights_house_distance,location,renovation,river_distance,royal_market,sorcerer_cursed,tower_distance,Golden Grains
8072,1848855641.0,3.0,2.0,57.0,3.0,102.608268,584934.0,586611.0,4.0,21.315321,1.0,0.0,1.0,0.0,112.688238,1.0,1.0,40.575707,13.579847,,60.961693,1123132.0
8073,1848855647.0,4.0,3.0,36.0,3.0,124.493265,585051.0,588412.0,3.0,87.964804,0.5,0.0,1.0,0.0,135.146845,2.0,0.0,13.357524,,0.0,133.844911,904050.0
8074,1848855650.0,4.0,2.0,51.0,7.0,109.215324,585992.0,586836.0,,22.643464,1.0,0.0,,0.0,120.02702,0.0,0.0,16.168511,1.628409,0.0,24.442504,1110744.0
8075,1848855652.0,2.0,4.0,128.0,1.0,31.572146,584708.0,586862.0,,6.671925,1.0,0.0,1.0,0.0,42.15391,0.0,0.0,16.062419,77.338962,0.0,51.639575,1430717.0
8076,1848855655.0,4.0,4.0,128.0,3.0,32.067216,584395.0,588401.0,3.0,17.251104,1.0,0.0,1.0,0.0,42.27627,0.0,0.0,44.285889,26.095068,0.0,31.034262,1434390.0
8077,1848855658.0,3.0,3.0,145.0,3.0,15.258948,584896.0,586810.0,,16.819146,0.0,1.0,,1.0,25.527973,2.0,0.0,45.018497,126.173129,0.0,,1257682.0
8078,1848855661.0,4.0,3.0,119.0,7.0,40.839984,584413.0,587598.0,,19.003994,1.0,0.0,1.0,0.0,51.288877,1.0,0.0,89.5824,19.229566,0.0,167.230543,1216862.0
8079,1848855664.0,3.0,4.0,156.0,3.0,4.339722,585182.0,586955.0,3.0,39.483825,0.5,,,0.0,14.402373,0.0,0.0,18.113332,,,109.77324,1498516.0
8080,1848855668.0,4.0,4.0,96.0,3.0,64.223041,585744.0,587566.0,2.0,64.547523,0.5,0.0,1.0,0.0,74.92407,0.0,,8.694391,12.624065,0.0,151.53329,1295135.0
8081,1848855670.0,,3.0,16.0,3.0,143.832946,585324.0,587971.0,3.0,,0.5,0.0,,0.0,154.611494,2.0,0.0,5.572763,23.938471,0.0,81.120699,856146.0
8082,1848855673.0,4.0,,139.0,3.0,20.573762,584133.0,587858.0,2.0,50.146963,0.5,0.0,1.0,0.0,31.027847,2.0,0.0,10.423057,6.722275,0.0,11.799694,1386250.0
8083,1848855679.0,4.0,3.0,148.0,0.0,11.76001,585586.0,586717.0,2.0,67.987328,1.0,0.0,1.0,0.0,22.615203,2.0,1.0,13.288735,,0.0,28.460272,1498167.0
8084,1848855683.0,2.0,4.0,116.0,9.0,43.786252,585716.0,588578.0,4.0,,0.5,0.0,1.0,0.0,54.064298,,0.0,52.531534,,0.0,14.307427,1389697.0
8085,1848855687.0,4.0,3.0,154.0,7.0,5.872759,586077.0,586945.0,3.0,26.954236,0.5,0.0,,0.0,16.435621,2.0,0.0,1.304813,57.030361,0.0,106.480218,1473563.0
8086,1848855691.0,2.0,3.0,153.0,8.0,6.507448,584162.0,586805.0,4.0,4.941012,1.0,0.0,1.0,0.0,16.927137,3.0,0.0,52.509039,73.783511,0.0,45.575975,1540593.0
8087,1848855693.0,3.0,4.0,153.0,1.0,7.478194,584523.0,586682.0,2.0,7.204601,1.0,0.0,1.0,0.0,17.898081,0.0,0.0,15.324639,138.623511,0.0,190.859896,1431250.0
8088,1848855699.0,2.0,,148.0,3.0,12.414798,586442.0,588188.0,3.0,44.301633,0.5,0.0,1.0,0.0,23.389858,3.0,0.0,63.045712,24.325115,0.0,56.462134,1495335.0
8089,1848855701.0,2.0,3.0,136.0,7.0,24.334101,584774.0,588147.0,4.0,18.423149,1.0,0.0,1.0,0.0,35.189731,0.0,0.0,49.718186,87.713554,0.0,130.063775,1362840.0
8090,1848855705.0,3.0,4.0,75.0,7.0,84.981453,586304.0,588414.0,4.0,70.985136,0.5,0.0,1.0,0.0,95.767082,3.0,0.0,33.815917,10.601701,0.0,5.133729,1294172.0
8091,1848855710.0,3.0,4.0,151.0,3.0,8.80453,586144.0,586703.0,3.0,21.738013,1.0,0.0,1.0,0.0,18.861575,2.0,0.0,0.241367,23.91814,0.0,110.74538,1635299.0
8092,1848855715.0,3.0,4.0,152.0,3.0,8.499283,584268.0,588282.0,4.0,13.691431,0.5,0.0,1.0,0.0,19.439984,,0.0,46.628708,,0.0,99.37877,1479670.0
8093,1848855718.0,3.0,2.0,134.0,3.0,26.413648,584434.0,587238.0,2.0,3.582345,0.5,0.0,1.0,0.0,36.756085,2.0,0.0,23.185634,0.725333,0.0,26.988401,1410113.0
8094,1848855721.0,3.0,2.0,73.0,3.0,87.146249,585205.0,588143.0,2.0,56.289498,0.5,0.0,1.0,0.0,97.181663,,,4.07386,,0.0,260.126124,1034324.0
8095,1848855725.0,4.0,2.0,139.0,3.0,21.182439,584284.0,587654.0,4.0,11.954206,0.5,0.0,0.0,0.0,32.069573,2.0,0.0,8.345536,43.734293,1.0,238.309878,1341514.0
8096,1848855728.0,2.0,4.0,105.0,1.0,54.633561,586175.0,587643.0,3.0,,1.0,,1.0,0.0,65.153081,0.0,0.0,25.119649,60.791716,0.0,162.611925,1325848.0
8097,1848855732.0,4.0,2.0,151.0,3.0,9.424559,585146.0,587975.0,4.0,147.167942,1.0,0.0,,0.0,20.351222,0.0,,27.783885,34.234745,1.0,81.843655,1361422.0
8098,1848855736.0,2.0,3.0,158.0,9.0,2.139939,585683.0,586949.0,3.0,26.893086,0.5,0.0,1.0,0.0,12.848194,1.0,0.0,7.315422,,0.0,,1539443.0
8099,1848855740.0,4.0,2.0,149.0,6.0,10.885108,585860.0,587320.0,2.0,53.039063,0.5,0.0,,0.0,21.559652,1.0,0.0,25.015035,81.313545,1.0,171.33509,1254069.0
8100,1848855743.0,3.0,2.0,115.0,3.0,45.023067,585530.0,586791.0,3.0,19.163211,0.5,0.0,1.0,0.0,55.444676,,0.0,8.739843,2.797862,0.0,175.086595,1388930.0
8101,1848855748.0,2.0,3.0,133.0,5.0,26.589895,585417.0,588468.0,2.0,,0.5,0.0,,0.0,37.165828,2.0,,22.608959,17.482578,0.0,81.372585,1314844.0
8102,1848855754.0,4.0,3.0,38.0,1.0,121.902795,585328.0,587603.0,3.0,50.481418,0.5,0.0,1.0,0.0,132.116353,0.0,0.0,1.086688,20.009906,0.0,27.506193,1069220.0
8103,1848855756.0,4.0,2.0,145.0,8.0,15.334764,584953.0,587272.0,3.0,137.356424,0.5,0.0,1.0,0.0,25.485328,3.0,0.0,17.805256,34.09036,0.0,195.753429,1375253.0
8104,1848855761.0,3.0,2.0,60.0,2.0,100.117962,586198.0,587629.0,2.0,84.114248,0.0,1.0,1.0,1.0,110.162698,0.0,0.0,15.304396,,0.0,80.031543,1029199.0
8105,1848855764.0,4.0,2.0,144.0,0.0,15.521314,585175.0,587566.0,2.0,53.667327,0.5,0.0,1.0,0.0,26.312862,0.0,,21.759183,,0.0,107.630811,1381495.0
8106,1848855770.0,3.0,4.0,144.0,,15.725386,584740.0,588352.0,4.0,20.102978,0.5,0.0,,0.0,25.831721,0.0,0.0,48.818835,15.134471,0.0,71.42815,1439496.0
8107,1848855774.0,3.0,4.0,40.0,0.0,119.9293,584952.0,587493.0,2.0,,0.5,0.0,1.0,0.0,130.269552,0.0,0.0,8.338025,24.378302,0.0,24.715468,1061329.0
8108,1848855779.0,2.0,4.0,99.0,3.0,60.639365,584971.0,588648.0,,,0.5,,0.0,0.0,71.41315,2.0,0.0,24.229067,89.569608,1.0,116.763276,1120786.0
8109,1848855782.0,2.0,2.0,151.0,0.0,9.023643,584898.0,587418.0,2.0,67.477384,0.5,,1.0,0.0,19.59024,0.0,0.0,53.23103,,0.0,66.130475,1370778.0
8110,1848855787.0,4.0,2.0,157.0,3.0,2.608394,585562.0,587248.0,,7.375,0.5,0.0,1.0,0.0,12.617309,0.0,0.0,27.84578,,1.0,43.179671,1499641.0
8111,1848855793.0,2.0,3.0,156.0,0.0,4.35133,585961.0,587762.0,4.0,,0.5,0.0,1.0,0.0,15.251726,1.0,1.0,6.326669,73.347052,0.0,161.230756,1444022.0
8112,1848855797.0,2.0,4.0,74.0,0.0,,585821.0,587525.0,4.0,44.529312,1.0,0.0,,0.0,,3.0,1.0,27.938732,52.972386,0.0,50.422266,1398376.0
8113,1848855800.0,4.0,3.0,105.0,9.0,55.434061,585162.0,588304.0,,33.773376,0.5,,1.0,0.0,66.057052,1.0,1.0,13.046542,32.632582,0.0,9.150901,1269374.0
8114,1848855805.0,2.0,3.0,19.0,3.0,141.185099,584071.0,588023.0,2.0,25.006978,0.0,1.0,1.0,1.0,151.36749,0.0,0.0,81.365665,133.02811,0.0,61.282926,702176.0
8115,1848855809.0,3.0,3.0,158.0,3.0,2.269868,584837.0,588540.0,3.0,112.782274,0.5,0.0,1.0,0.0,12.507707,3.0,0.0,4.2144,0.599117,0.0,168.336447,1505464.0
8116,1848855814.0,2.0,2.0,74.0,3.0,,585239.0,587355.0,,37.901385,0.5,,,0.0,,2.0,0.0,45.441663,27.924932,1.0,16.369241,1189604.0
8117,1848855820.0,4.0,2.0,123.0,3.0,36.737532,585852.0,588013.0,4.0,80.561389,0.5,0.0,0.0,0.0,46.802409,2.0,0.0,13.08482,44.617795,1.0,15.471785,1340009.0
8118,1848855826.0,2.0,4.0,146.0,3.0,14.475398,584486.0,587485.0,4.0,39.395614,1.0,0.0,1.0,0.0,25.449577,0.0,1.0,19.119429,11.462286,0.0,234.968169,1517475.0
8119,1848855831.0,4.0,2.0,69.0,8.0,91.398877,586334.0,588176.0,4.0,138.056078,0.5,0.0,1.0,0.0,101.796053,0.0,0.0,37.772037,31.898855,,66.896839,1076874.0
8120,1848855835.0,4.0,2.0,97.0,3.0,62.958498,584755.0,587115.0,2.0,34.828291,1.0,0.0,0.0,0.0,73.105011,0.0,0.0,6.75558,94.838147,1.0,50.277985,1205333.0
8121,1848855838.0,4.0,3.0,104.0,8.0,56.492966,586441.0,587066.0,4.0,18.608156,0.0,1.0,,1.0,67.127049,3.0,0.0,17.37945,86.901381,0.0,,1292786.0
8122,1848855840.0,2.0,2.0,50.0,6.0,110.265911,584589.0,588247.0,3.0,67.237726,1.0,,1.0,0.0,120.344249,0.0,0.0,26.281514,,0.0,107.464774,984256.0
8123,1848855843.0,2.0,4.0,119.0,4.0,40.877673,586361.0,588334.0,2.0,42.184857,0.5,0.0,,0.0,51.872745,0.0,0.0,37.422389,30.526425,0.0,54.242727,1321588.0
8124,1848855846.0,2.0,2.0,147.0,8.0,12.593149,585444.0,587756.0,2.0,97.382013,0.5,,1.0,0.0,23.592066,0.0,1.0,70.497755,107.465677,0.0,74.133385,1250631.0
8125,1848855849.0,3.0,2.0,133.0,3.0,27.076062,584923.0,588243.0,4.0,,0.5,0.0,1.0,0.0,37.599162,0.0,1.0,15.942569,77.752532,0.0,60.544529,1357148.0
8126,1848855854.0,3.0,2.0,134.0,3.0,25.892757,586233.0,587974.0,4.0,26.867338,0.5,0.0,0.0,0.0,36.464678,,0.0,4.411785,7.808971,1.0,96.613044,1478514.0
8127,1848855860.0,2.0,3.0,138.0,3.0,21.577974,585443.0,588495.0,3.0,,0.5,,1.0,0.0,31.667948,2.0,0.0,5.969667,70.896571,0.0,,1365325.0
8128,1848855862.0,,2.0,158.0,0.0,1.838278,585502.0,586688.0,4.0,50.502402,0.5,0.0,1.0,0.0,12.601812,2.0,0.0,16.284149,6.308851,0.0,127.384049,1538626.0
8129,1848855867.0,3.0,2.0,158.0,3.0,1.994475,584261.0,588518.0,4.0,18.439023,0.5,0.0,1.0,0.0,12.305703,,,13.092724,33.53672,0.0,51.934235,1499808.0
8130,1848855869.0,4.0,2.0,141.0,3.0,18.895568,584410.0,588315.0,2.0,53.427583,0.5,,1.0,0.0,28.93015,3.0,0.0,5.956828,41.301501,0.0,85.737101,1401421.0
8131,1848855873.0,4.0,4.0,90.0,6.0,70.080512,586033.0,587478.0,3.0,23.719315,0.5,0.0,1.0,0.0,80.087478,0.0,0.0,20.087399,5.61286,0.0,144.262762,1334022.0
8132,1848855876.0,4.0,2.0,69.0,0.0,90.824336,586272.0,587903.0,3.0,16.76833,1.0,0.0,,0.0,101.453216,0.0,0.0,63.191771,23.169618,0.0,126.049848,1087651.0
8133,1848855879.0,4.0,3.0,100.0,9.0,59.87547,584454.0,587933.0,4.0,79.940705,0.5,0.0,0.0,0.0,70.515914,3.0,0.0,22.700335,54.182973,1.0,152.432208,1256171.0
8134,1848855883.0,2.0,3.0,136.0,0.0,24.235854,586477.0,588747.0,3.0,8.48009,0.5,,1.0,0.0,34.287357,1.0,1.0,24.617833,76.82162,0.0,3.095473,1375700.0
8135,1848855889.0,,2.0,151.0,3.0,9.111672,584629.0,586760.0,4.0,92.253659,0.5,0.0,1.0,0.0,19.75379,1.0,,83.368335,34.750301,0.0,71.907583,1355096.0
8136,1848855894.0,4.0,4.0,60.0,5.0,99.910136,584097.0,587288.0,3.0,50.27021,0.5,0.0,1.0,0.0,110.086826,0.0,1.0,51.341773,8.579286,,9.69032,1152369.0
8137,1848855898.0,2.0,3.0,138.0,,22.434871,585817.0,586892.0,2.0,4.776555,0.5,0.0,1.0,0.0,33.126809,0.0,0.0,47.012521,98.525949,0.0,0.582476,1426122.0
8138,1848855904.0,4.0,4.0,155.0,2.0,4.508771,585940.0,587342.0,2.0,45.712437,0.5,0.0,1.0,0.0,14.884742,0.0,0.0,4.341552,83.471857,0.0,91.526791,1515562.0
8139,1848855906.0,2.0,4.0,145.0,2.0,15.096021,584825.0,588267.0,4.0,104.060448,1.0,0.0,1.0,0.0,25.358716,0.0,0.0,9.509372,,0.0,8.815629,1492481.0
8140,1848855908.0,2.0,3.0,19.0,3.0,140.535717,584694.0,588577.0,,,0.5,0.0,1.0,0.0,151.131471,2.0,0.0,22.530929,9.006939,0.0,16.417817,880913.0
8141,1848855913.0,4.0,3.0,107.0,3.0,53.129864,584381.0,586778.0,3.0,18.780069,1.0,0.0,1.0,0.0,63.904408,0.0,0.0,30.371485,75.879509,0.0,62.962121,1322173.0
8142,1848855916.0,4.0,2.0,79.0,8.0,80.543591,585843.0,588718.0,3.0,23.509943,1.0,0.0,1.0,0.0,91.45312,0.0,1.0,48.905513,56.001091,0.0,59.436453,1133840.0
8143,1848855921.0,,2.0,92.0,3.0,67.631272,586431.0,588425.0,4.0,,0.5,,1.0,0.0,77.779668,0.0,0.0,11.720482,28.348728,0.0,93.142097,1268994.0
8144,1848855926.0,4.0,4.0,119.0,8.0,41.00088,584067.0,587268.0,3.0,,1.0,0.0,1.0,0.0,51.517375,0.0,0.0,34.385474,81.330461,0.0,35.461203,1333618.0
8145,1848855931.0,3.0,3.0,118.0,4.0,42.325685,584911.0,587718.0,2.0,63.13164,0.5,,,0.0,52.975887,1.0,0.0,16.227444,1.796726,0.0,21.882508,1252651.0
8146,1848855933.0,4.0,4.0,40.0,5.0,119.699745,586579.0,588500.0,4.0,54.515665,0.5,0.0,,0.0,129.995944,0.0,,52.390589,62.052086,0.0,64.427511,1001503.0
8147,1848855936.0,3.0,2.0,127.0,8.0,33.069099,584961.0,587822.0,2.0,16.778819,0.5,,1.0,0.0,44.049156,3.0,0.0,5.9592,35.517214,0.0,154.116794,1355690.0
8148,1848855942.0,4.0,3.0,78.0,3.0,82.433348,585283.0,587096.0,3.0,69.044335,0.5,0.0,1.0,0.0,92.52686,0.0,0.0,25.593628,,0.0,54.359761,1190880.0
8149,1848855947.0,2.0,2.0,118.0,1.0,41.913193,586132.0,586997.0,4.0,103.752399,0.5,0.0,1.0,0.0,52.577953,0.0,1.0,71.767752,93.188451,0.0,106.886827,1236883.0
8150,1848855952.0,2.0,4.0,126.0,0.0,33.500456,584134.0,588563.0,3.0,120.820329,0.5,,1.0,0.0,43.886346,3.0,1.0,4.406445,33.295221,0.0,55.712928,1359957.0
8151,1848855957.0,2.0,4.0,141.0,0.0,19.083628,585935.0,587738.0,4.0,6.812152,1.0,0.0,1.0,0.0,29.743276,2.0,0.0,46.647471,,0.0,102.861923,1499561.0
8152,1848855963.0,4.0,3.0,42.0,9.0,117.777422,584753.0,588341.0,3.0,,0.5,0.0,,0.0,127.84052,1.0,0.0,29.130753,108.901716,0.0,171.789818,800107.0
8153,1848855965.0,4.0,4.0,103.0,3.0,57.45099,584398.0,588134.0,4.0,130.158458,0.5,0.0,1.0,0.0,68.340595,0.0,0.0,18.059859,,0.0,64.457276,1248381.0
8154,1848855967.0,4.0,,83.0,4.0,76.520402,584713.0,587281.0,4.0,42.249692,0.5,0.0,1.0,0.0,87.400952,1.0,0.0,52.771865,27.415901,0.0,186.400503,1094333.0
8155,1848855969.0,3.0,,78.0,3.0,81.975565,585813.0,588554.0,2.0,23.783068,0.5,0.0,1.0,0.0,92.653811,1.0,0.0,39.627636,31.838352,0.0,113.423735,1057593.0
8156,1848855971.0,4.0,4.0,26.0,,133.895452,584223.0,587571.0,2.0,21.735389,0.5,0.0,1.0,0.0,144.255181,3.0,0.0,71.965765,23.752159,0.0,238.322904,914692.0
8157,1848855975.0,3.0,4.0,147.0,,12.960779,584577.0,587821.0,4.0,74.963254,0.0,1.0,1.0,1.0,23.322462,,,32.490217,,0.0,86.959354,1444200.0
8158,1848855977.0,2.0,3.0,64.0,1.0,96.161142,585845.0,586753.0,2.0,67.006216,0.5,0.0,0.0,0.0,106.8965,0.0,0.0,11.859079,6.668739,1.0,33.825632,1161286.0
8159,1848855979.0,2.0,3.0,156.0,1.0,3.519811,585254.0,588427.0,3.0,11.967781,0.5,0.0,,0.0,14.510247,3.0,0.0,8.605361,123.497043,0.0,135.486642,1391784.0
8160,1848855983.0,,4.0,128.0,1.0,31.578372,584669.0,586762.0,4.0,16.976626,0.5,0.0,1.0,0.0,42.41758,,1.0,58.99679,25.78873,0.0,102.98336,1437135.0
8161,1848855985.0,4.0,4.0,148.0,3.0,12.224513,584226.0,588497.0,2.0,2.0437,1.0,0.0,0.0,0.0,22.347592,,0.0,46.393209,56.366954,1.0,190.254575,1389352.0
8162,1848855991.0,2.0,2.0,158.0,6.0,1.632666,584494.0,587661.0,4.0,14.727594,0.5,0.0,1.0,0.0,11.757423,0.0,0.0,16.184214,3.101257,0.0,59.73506,1561699.0
8163,1848855995.0,4.0,2.0,90.0,3.0,69.577674,584350.0,586853.0,4.0,18.06155,1.0,0.0,1.0,0.0,80.076654,0.0,0.0,61.299143,35.590507,,85.350735,1245582.0
8164,1848855998.0,3.0,4.0,151.0,6.0,8.910924,586175.0,588523.0,2.0,47.976902,1.0,0.0,1.0,0.0,19.699341,1.0,0.0,19.712755,95.426738,0.0,50.580515,1431459.0
8165,1848856000.0,2.0,2.0,135.0,4.0,24.661222,584966.0,586868.0,3.0,51.523467,0.5,0.0,1.0,0.0,34.737306,0.0,0.0,15.004432,69.29434,,141.488287,1365745.0
8166,1848856006.0,2.0,4.0,126.0,3.0,34.047131,586321.0,586843.0,2.0,2.104318,0.0,1.0,1.0,1.0,44.899477,0.0,1.0,3.588299,,0.0,209.515381,1430546.0
8167,1848856011.0,4.0,3.0,138.0,0.0,21.826137,585593.0,588271.0,3.0,13.92553,0.5,0.0,,0.0,32.825416,0.0,1.0,9.18157,97.854307,0.0,258.262192,1280748.0
8168,1848856017.0,4.0,3.0,121.0,3.0,39.226298,585062.0,586765.0,,34.88043,1.0,0.0,1.0,0.0,49.566784,,0.0,87.607572,23.45966,0.0,35.935668,1374024.0
8169,1848856023.0,3.0,3.0,114.0,6.0,46.462234,585869.0,588302.0,3.0,39.095632,1.0,0.0,,0.0,56.681296,3.0,1.0,33.204451,12.491164,0.0,96.452369,1365421.0
8170,1848856029.0,4.0,4.0,158.0,4.0,2.347533,586493.0,587307.0,2.0,52.172793,0.5,0.0,0.0,0.0,13.066087,0.0,0.0,69.856629,32.610005,1.0,58.663678,1530135.0
8171,1848856032.0,2.0,4.0,96.0,,64.420549,586443.0,586777.0,3.0,120.892038,0.5,0.0,1.0,0.0,74.882539,1.0,0.0,15.963269,36.322496,0.0,34.644968,1277389.0
8172,1848856035.0,2.0,2.0,124.0,6.0,36.435068,586168.0,588423.0,2.0,55.410239,1.0,0.0,0.0,0.0,47.181452,,0.0,19.81397,,1.0,288.772872,1253413.0
8173,1848856040.0,4.0,4.0,77.0,3.0,82.736249,584143.0,586613.0,3.0,,0.0,1.0,1.0,1.0,92.926866,0.0,0.0,1.272998,16.110088,0.0,15.685921,1260412.0
8174,1848856046.0,2.0,4.0,152.0,1.0,8.158219,585913.0,588762.0,4.0,44.109484,1.0,0.0,,0.0,18.675589,2.0,1.0,10.412918,,0.0,76.48593,1471540.0
8175,1848856050.0,2.0,2.0,84.0,3.0,75.906418,586053.0,588457.0,4.0,35.13793,1.0,0.0,1.0,0.0,85.973215,3.0,0.0,73.362886,74.978465,0.0,226.121236,1147415.0
8176,1848856053.0,4.0,4.0,64.0,3.0,95.67384,584250.0,586889.0,,120.73234,0.0,1.0,1.0,1.0,106.47225,,0.0,13.510955,103.83267,0.0,2.49383,1028995.0
8177,1848856058.0,4.0,3.0,156.0,1.0,3.781572,585034.0,586667.0,3.0,23.214036,0.5,0.0,1.0,0.0,13.796195,3.0,1.0,0.583623,7.255128,0.0,263.877105,1586047.0
8178,1848856060.0,4.0,2.0,148.0,3.0,11.593338,585810.0,588015.0,3.0,18.586906,0.0,1.0,1.0,1.0,22.330266,,0.0,14.550402,70.719277,0.0,254.599229,1381050.0
8179,1848856064.0,2.0,4.0,139.0,1.0,20.892267,584377.0,587162.0,3.0,117.527923,0.5,,1.0,0.0,31.035673,0.0,1.0,30.433463,82.310299,0.0,,1340643.0
8180,1848856067.0,4.0,4.0,142.0,3.0,17.878308,585347.0,586759.0,3.0,27.611779,0.5,0.0,,0.0,28.227675,0.0,0.0,25.953325,30.671137,0.0,,1477262.0
8181,1848856070.0,3.0,2.0,134.0,1.0,25.712607,585504.0,588415.0,,90.456477,0.5,0.0,,0.0,36.046474,0.0,0.0,2.102929,108.476498,0.0,,1195813.0
8182,1848856072.0,4.0,4.0,73.0,3.0,87.233239,585099.0,586799.0,3.0,17.221365,0.0,1.0,1.0,1.0,97.424864,2.0,1.0,43.994424,103.57916,0.0,20.87239,1128178.0
8183,1848856075.0,3.0,,115.0,1.0,45.129402,585670.0,587112.0,3.0,23.071662,0.5,0.0,1.0,0.0,55.920908,,0.0,22.164681,7.157601,0.0,113.352857,1370151.0
8184,1848856080.0,3.0,3.0,71.0,1.0,89.495002,584069.0,588329.0,4.0,4.339287,0.5,0.0,,0.0,99.718648,0.0,0.0,4.368194,18.129699,0.0,23.793519,1132144.0
8185,1848856085.0,4.0,4.0,154.0,0.0,5.839483,585823.0,588487.0,4.0,44.314724,0.5,0.0,1.0,0.0,16.253321,,1.0,12.74505,61.621107,0.0,69.02429,1538965.0
8186,1848856089.0,3.0,3.0,74.0,0.0,,585252.0,587428.0,2.0,40.193445,1.0,,,0.0,,2.0,1.0,26.591068,1.639492,0.0,,1274941.0
8187,1848856092.0,4.0,2.0,69.0,0.0,91.122608,584507.0,586826.0,4.0,4.998655,0.5,0.0,1.0,0.0,101.225664,0.0,0.0,25.960124,39.267582,,23.588818,1181152.0
8188,1848856095.0,2.0,4.0,141.0,7.0,18.716361,584893.0,586991.0,2.0,74.883572,0.5,0.0,,0.0,29.043517,0.0,1.0,17.743824,126.818914,0.0,230.764436,1242220.0
8189,1848856100.0,4.0,2.0,108.0,9.0,52.283516,585890.0,587850.0,2.0,30.519001,1.0,0.0,1.0,0.0,62.598846,0.0,0.0,9.903827,54.561713,0.0,82.551896,1338133.0
8190,1848856103.0,,2.0,152.0,0.0,7.78782,585825.0,587369.0,4.0,,0.0,1.0,,1.0,18.686489,,0.0,68.509378,34.449688,0.0,105.438693,1379255.0
8191,1848856106.0,4.0,2.0,157.0,2.0,3.390824,585415.0,587084.0,4.0,32.598499,0.5,0.0,1.0,0.0,13.563421,,0.0,19.443067,76.479958,0.0,6.553137,1531906.0
8192,1848856110.0,4.0,3.0,150.0,9.0,10.365453,586265.0,588678.0,4.0,49.268527,0.5,0.0,1.0,0.0,20.893113,3.0,0.0,27.388439,79.021692,0.0,130.895159,1521575.0
8193,1848856114.0,,4.0,69.0,0.0,90.833897,585710.0,587446.0,3.0,26.629027,1.0,0.0,0.0,0.0,101.002148,0.0,0.0,18.475002,,1.0,128.705578,1187281.0
8194,1848856118.0,4.0,4.0,158.0,4.0,2.260469,584927.0,588119.0,,19.667499,0.5,0.0,1.0,0.0,12.48207,0.0,,35.022821,105.135576,0.0,144.688019,1424544.0
8195,1848856120.0,4.0,2.0,135.0,3.0,25.276727,584818.0,587837.0,3.0,5.254568,0.5,0.0,1.0,0.0,35.338315,2.0,,72.156086,,0.0,82.401956,1320090.0
8196,1848856126.0,2.0,2.0,89.0,3.0,71.174675,585227.0,587053.0,4.0,125.053765,0.5,0.0,1.0,0.0,81.437785,1.0,0.0,40.636825,53.882527,0.0,78.01688,1102937.0
8197,1848856131.0,3.0,2.0,156.0,3.0,3.942228,584094.0,588693.0,2.0,61.262308,0.5,0.0,1.0,0.0,14.037874,0.0,0.0,21.834889,65.738898,0.0,193.56702,1313505.0
8198,1848856135.0,2.0,4.0,91.0,3.0,68.799889,585732.0,588512.0,3.0,41.915945,1.0,,1.0,0.0,79.383719,1.0,0.0,61.726032,67.99764,0.0,125.299255,1148614.0
8199,1848856139.0,2.0,4.0,89.0,5.0,70.782189,585580.0,587396.0,4.0,46.161155,1.0,0.0,1.0,0.0,81.648173,2.0,0.0,16.724171,113.538899,0.0,,1242688.0
8200,1848856144.0,3.0,3.0,139.0,1.0,20.538699,585305.0,588701.0,,50.154931,1.0,0.0,0.0,0.0,31.243678,0.0,0.0,21.196083,106.188361,1.0,150.016937,1293044.0
8201,1848856150.0,3.0,3.0,140.0,7.0,20.477299,585914.0,587150.0,2.0,48.630078,0.5,0.0,1.0,0.0,30.48808,1.0,,18.221287,,0.0,90.014137,1385483.0
8202,1848856156.0,3.0,2.0,103.0,6.0,56.68389,584605.0,587508.0,3.0,,0.5,0.0,1.0,0.0,66.907198,2.0,1.0,9.487284,100.676612,0.0,217.493398,1123810.0
8203,1848856162.0,4.0,4.0,140.0,3.0,19.561284,585867.0,588726.0,3.0,20.320273,0.5,0.0,0.0,0.0,30.288545,,0.0,27.38858,115.178176,1.0,85.134292,1383090.0
8204,1848856166.0,2.0,2.0,43.0,1.0,117.19261,585048.0,586655.0,4.0,73.675296,1.0,,0.0,0.0,127.481639,3.0,0.0,25.598675,81.655194,1.0,80.774094,1031948.0
8205,1848856169.0,3.0,2.0,112.0,4.0,47.739672,586573.0,588415.0,3.0,16.862451,1.0,0.0,1.0,0.0,58.62451,3.0,0.0,10.251314,,0.0,9.188356,1437642.0
8206,1848856175.0,3.0,2.0,99.0,9.0,60.547561,584750.0,587157.0,2.0,0.177477,0.5,0.0,1.0,0.0,71.192187,2.0,0.0,0.26925,51.702708,0.0,65.675851,1262223.0
8207,1848856181.0,2.0,4.0,67.0,3.0,93.04592,585211.0,587065.0,4.0,4.238874,0.0,1.0,0.0,1.0,103.952833,2.0,0.0,23.058524,121.280523,1.0,37.17642,1100686.0
8208,1848856187.0,4.0,4.0,150.0,6.0,10.326589,584504.0,587123.0,4.0,43.038465,1.0,0.0,1.0,0.0,20.832771,2.0,0.0,54.075238,81.336553,0.0,57.296328,1480248.0
8209,1848856193.0,2.0,2.0,74.0,0.0,,586589.0,587857.0,4.0,5.345709,0.0,1.0,,1.0,,0.0,0.0,64.320194,34.074283,0.0,10.355676,1283277.0
8210,1848856197.0,4.0,2.0,146.0,6.0,13.736905,584133.0,587862.0,2.0,76.273544,1.0,0.0,1.0,0.0,23.850612,2.0,0.0,2.544723,13.161982,0.0,172.960543,1376054.0
